Entity,Code,Year,Child mortality rate
Germany,DEU,1935,14.74
Germany,DEU,1936,9.04
Germany,DEU,1937,8.72
Germany,DEU,1938,8.12
Germany,DEU,1939,10.02
Germany,DEU,1940,8.72
Germany,DEU,1960,4.27
Germany,DEU,1967,2.92
Germany,DEU,1968,2.71
Germany,DEU,1969,2.64
Germany,DEU,1970,2.57
Germany,DEU,1971,2.49
Germany,DEU,1972,2.4
Germany,DEU,1973,2.31
Germany,DEU,1974,2.2
Germany,DEU,1975,2.08
Germany,DEU,1976,1.95
Germany,DEU,1977,1.83
Germany,DEU,1978,1.71
Germany,DEU,1979,1.6
Germany,DEU,1980,1.5
Germany,DEU,1981,1.41
Germany,DEU,1982,1.32
Germany,DEU,1983,1.25
Germany,DEU,1984,1.18
Germany,DEU,1985,1.11
Germany,DEU,1986,1.06
Germany,DEU,1987,1.01
Germany,DEU,1988,0.95
Germany,DEU,1989,0.9
Germany,DEU,1990,0.85
Germany,DEU,1991,0.8
Germany,DEU,1992,0.76
Germany,DEU,1993,0.72
Germany,DEU,1994,0.68
Germany,DEU,1995,0.65
Germany,DEU,1996,0.62
Germany,DEU,1997,0.59
Germany,DEU,1998,0.57
Germany,DEU,1999,0.55
Germany,DEU,2000,0.54
Germany,DEU,2001,0.52
Germany,DEU,2002,0.51
Germany,DEU,2003,0.5
Germany,DEU,2004,0.48
Germany,DEU,2005,0.47
Germany,DEU,2006,0.46
Germany,DEU,2007,0.45
Germany,DEU,2008,0.44
Germany,DEU,2009,0.43
Germany,DEU,2010,0.42
Germany,DEU,2011,0.41
Germany,DEU,2012,0.4
Germany,DEU,2013,0.4
Germany,DEU,2014,0.4
Germany,DEU,2015,0.39
Germany,DEU,2016,0.39
Germany,DEU,2017,0.38
Germany,DEU,2018,0.38
Germany,DEU,2019,0.37
Germany,DEU,2020,0.37
Germany,DEU,2021,0.37
Germany,DEU,2022,0.37
Germany,DEU,2023,0.37
Ghana,GHA,1932,36.64
Ghana,GHA,1933,35.99
Ghana,GHA,1934,35.32
Ghana,GHA,1935,34.62
Ghana,GHA,1936,33.96
Ghana,GHA,1937,33.31
Ghana,GHA,1938,32.69
Ghana,GHA,1939,32.05
Ghana,GHA,1940,31.37
Ghana,GHA,1941,30.69
Ghana,GHA,1942,30.02
Ghana,GHA,1943,29.4
Ghana,GHA,1944,28.77
Ghana,GHA,1945,28.19
Ghana,GHA,1946,27.61
Ghana,GHA,1947,27.04
Ghana,GHA,1948,26.48
Ghana,GHA,1949,25.89
Ghana,GHA,1950,25.3
Ghana,GHA,1951,24.73
Ghana,GHA,1952,24.17
Ghana,GHA,1953,23.65
Ghana,GHA,1954,23.15
Ghana,GHA,1955,22.67
Ghana,GHA,1956,22.23
Ghana,GHA,1957,21.86
Ghana,GHA,1958,21.51
Ghana,GHA,1959,21.2
Ghana,GHA,1960,20.92
Ghana,GHA,1961,20.7
Ghana,GHA,1962,20.53
Ghana,GHA,1963,20.39
Ghana,GHA,1964,20.31
Ghana,GHA,1965,20.27
Ghana,GHA,1966,20.26
Ghana,GHA,1967,20.27
Ghana,GHA,1968,20.29
Ghana,GHA,1969,20.27
Ghana,GHA,1970,20.23
Ghana,GHA,1971,20.11
Ghana,GHA,1972,19.9
Ghana,GHA,1973,19.59
Ghana,GHA,1974,19.18
Ghana,GHA,1975,18.67
Ghana,GHA,1976,18.15
Ghana,GHA,1977,17.65
Ghana,GHA,1978,17.23
Ghana,GHA,1979,16.91
Ghana,GHA,1980,16.7
Ghana,GHA,1981,16.55
Ghana,GHA,1982,16.39
Ghana,GHA,1983,16.19
Ghana,GHA,1984,15.9
Ghana,GHA,1985,15.51
Ghana,GHA,1986,15
Ghana,GHA,1987,14.43
Ghana,GHA,1988,13.83
Ghana,GHA,1989,13.26
Ghana,GHA,1990,12.75
Ghana,GHA,1991,12.33
Ghana,GHA,1992,12.01
Ghana,GHA,1993,11.77
Ghana,GHA,1994,11.6
Ghana,GHA,1995,11.45
Ghana,GHA,1996,11.29
Ghana,GHA,1997,11.06
Ghana,GHA,1998,10.77
Ghana,GHA,1999,10.41
Ghana,GHA,2000,10.02
Ghana,GHA,2001,9.61
Ghana,GHA,2002,9.21
Ghana,GHA,2003,8.85
Ghana,GHA,2004,8.52
Ghana,GHA,2005,8.22
Ghana,GHA,2006,7.93
Ghana,GHA,2007,7.63
Ghana,GHA,2008,7.31
Ghana,GHA,2009,6.99
Ghana,GHA,2010,6.65
Ghana,GHA,2011,6.33
Ghana,GHA,2012,6.02
Ghana,GHA,2013,5.74
Ghana,GHA,2014,5.48
Ghana,GHA,2015,5.25
Ghana,GHA,2016,5.02
Ghana,GHA,2017,4.81
Ghana,GHA,2018,4.6
Ghana,GHA,2019,4.39
Ghana,GHA,2020,4.2
Ghana,GHA,2021,4.02
Ghana,GHA,2022,3.85
Ghana,GHA,2023,3.71
Greece,GRC,1921,9.36
Greece,GRC,1922,11.72
Greece,GRC,1923,13.48
Greece,GRC,1924,14.56
Greece,GRC,1925,13.12
Greece,GRC,1926,10.52
Greece,GRC,1927,14.93
Greece,GRC,1928,13.84
Greece,GRC,1929,16.97
Greece,GRC,1930,14.74
Greece,GRC,1931,21.28
Greece,GRC,1932,19.22
Greece,GRC,1933,19.22
Greece,GRC,1934,17.16
Greece,GRC,1935,17.34
Greece,GRC,1936,17.53
Greece,GRC,1937,19.03
Greece,GRC,1938,14.74
Greece,GRC,1939,18.28
Greece,GRC,1940,14.56
Greece,GRC,1949,5.4
Greece,GRC,1950,4.41
Greece,GRC,1951,5.78
Greece,GRC,1952,5.6
Greece,GRC,1953,5.43
Greece,GRC,1954,5.27
Greece,GRC,1955,5.13
Greece,GRC,1956,5.02
Greece,GRC,1957,4.92
Greece,GRC,1958,4.82
Greece,GRC,1959,4.72
Greece,GRC,1960,4.62
Greece,GRC,1961,4.51
Greece,GRC,1962,4.39
Greece,GRC,1963,4.25
Greece,GRC,1964,4.1
Greece,GRC,1965,3.97
Greece,GRC,1966,3.86
Greece,GRC,1967,3.73
Greece,GRC,1968,3.54
Greece,GRC,1969,3.33
Greece,GRC,1970,3.13
Greece,GRC,1971,2.96
Greece,GRC,1972,2.84
Greece,GRC,1973,2.76
Greece,GRC,1974,2.7
Greece,GRC,1975,2.62
Greece,GRC,1976,2.51
Greece,GRC,1977,2.38
Greece,GRC,1978,2.24
Greece,GRC,1979,2.09
Greece,GRC,1980,1.96
Greece,GRC,1981,1.83
Greece,GRC,1982,1.71
Greece,GRC,1983,1.62
Greece,GRC,1984,1.54
Greece,GRC,1985,1.46
Greece,GRC,1986,1.37
Greece,GRC,1987,1.27
Greece,GRC,1988,1.19
Greece,GRC,1989,1.11
Greece,GRC,1990,1.05
Greece,GRC,1991,0.99
Greece,GRC,1992,0.95
Greece,GRC,1993,0.91
Greece,GRC,1994,0.88
Greece,GRC,1995,0.85
Greece,GRC,1996,0.81
Greece,GRC,1997,0.77
Greece,GRC,1998,0.73
Greece,GRC,1999,0.69
Greece,GRC,2000,0.64
Greece,GRC,2001,0.6
Greece,GRC,2002,0.56
Greece,GRC,2003,0.52
Greece,GRC,2004,0.49
Greece,GRC,2005,0.46
Greece,GRC,2006,0.43
Greece,GRC,2007,0.41
Greece,GRC,2008,0.4
Greece,GRC,2009,0.4
Greece,GRC,2010,0.39
Greece,GRC,2011,0.4
Greece,GRC,2012,0.4
Greece,GRC,2013,0.41
Greece,GRC,2014,0.42
Greece,GRC,2015,0.43
Greece,GRC,2016,0.43
Greece,GRC,2017,0.43
Greece,GRC,2018,0.42
Greece,GRC,2019,0.41
Greece,GRC,2020,0.4
Greece,GRC,2021,0.39
Greece,GRC,2022,0.38
Greece,GRC,2023,0.37
Grenada,GRD,1949,15.46
Grenada,GRD,1950,14.94
Grenada,GRD,1951,14.4
Grenada,GRD,1952,13.86
Grenada,GRD,1953,13.34
Grenada,GRD,1954,12.82
Grenada,GRD,1955,12.32
Grenada,GRD,1956,11.81
Grenada,GRD,1957,11.29
Grenada,GRD,1958,10.74
Grenada,GRD,1959,10.14
Grenada,GRD,1960,9.5
Grenada,GRD,1961,8.83
Grenada,GRD,1962,8.15
Grenada,GRD,1963,7.5
Grenada,GRD,1964,6.91
Grenada,GRD,1965,6.39
Grenada,GRD,1966,5.95
Grenada,GRD,1967,5.59
Grenada,GRD,1968,5.3
Grenada,GRD,1969,5.06
Grenada,GRD,1970,4.87
Grenada,GRD,1971,4.71
Grenada,GRD,1972,4.58
Grenada,GRD,1973,4.47
Grenada,GRD,1974,4.36
Grenada,GRD,1975,4.25
Grenada,GRD,1976,4.15
Grenada,GRD,1977,4.03
Grenada,GRD,1978,3.9
Grenada,GRD,1979,3.77
Grenada,GRD,1980,3.62
Grenada,GRD,1981,3.46
Grenada,GRD,1982,3.3
Grenada,GRD,1983,3.15
Grenada,GRD,1984,2.99
Grenada,GRD,1985,2.85
Grenada,GRD,1986,2.71
Grenada,GRD,1987,2.58
Grenada,GRD,1988,2.46
Grenada,GRD,1989,2.35
Grenada,GRD,1990,2.24
Grenada,GRD,1991,2.13
Grenada,GRD,1992,2.04
Grenada,GRD,1993,1.95
Grenada,GRD,1994,1.87
Grenada,GRD,1995,1.79
Grenada,GRD,1996,1.73
Grenada,GRD,1997,1.67
Grenada,GRD,1998,1.62
Grenada,GRD,1999,1.58
Grenada,GRD,2000,1.55
Grenada,GRD,2001,1.52
Grenada,GRD,2002,1.5
Grenada,GRD,2003,1.49
Grenada,GRD,2004,1.49
Grenada,GRD,2005,1.48
Grenada,GRD,2006,1.49
Grenada,GRD,2007,1.5
Grenada,GRD,2008,1.51
Grenada,GRD,2009,1.54
Grenada,GRD,2010,1.57
Grenada,GRD,2011,1.6
Grenada,GRD,2012,1.64
Grenada,GRD,2013,1.68
Grenada,GRD,2014,1.72
Grenada,GRD,2015,1.75
Grenada,GRD,2016,1.79
Grenada,GRD,2017,1.81
Grenada,GRD,2018,1.83
Grenada,GRD,2019,1.85
Grenada,GRD,2020,1.87
Grenada,GRD,2021,1.87
Grenada,GRD,2022,1.85
Grenada,GRD,2023,1.83
Guatemala,GTM,1957,23.79
Guatemala,GTM,1958,23.23
Guatemala,GTM,1959,22.68
Guatemala,GTM,1960,22.15
Guatemala,GTM,1961,21.63
Guatemala,GTM,1962,21.11
Guatemala,GTM,1963,20.61
Guatemala,GTM,1964,20.11
Guatemala,GTM,1965,19.63
Guatemala,GTM,1966,19.12
Guatemala,GTM,1967,18.63
Guatemala,GTM,1968,18.13
Guatemala,GTM,1969,17.63
Guatemala,GTM,1970,17.12
Guatemala,GTM,1971,16.6
Guatemala,GTM,1972,16.09
Guatemala,GTM,1973,15.59
Guatemala,GTM,1974,15.08
Guatemala,GTM,1975,14.59
Guatemala,GTM,1976,16.51
Guatemala,GTM,1977,13.63
Guatemala,GTM,1978,13.16
Guatemala,GTM,1979,12.69
Guatemala,GTM,1980,12.23
Guatemala,GTM,1981,11.77
Guatemala,GTM,1982,13.57
Guatemala,GTM,1983,10.88
Guatemala,GTM,1984,10.45
Guatemala,GTM,1985,10.02
Guatemala,GTM,1986,9.6
Guatemala,GTM,1987,9.19
Guatemala,GTM,1988,8.79
Guatemala,GTM,1989,8.41
Guatemala,GTM,1990,8.04
Guatemala,GTM,1991,7.68
Guatemala,GTM,1992,7.34
Guatemala,GTM,1993,7.02
Guatemala,GTM,1994,6.71
Guatemala,GTM,1995,6.42
Guatemala,GTM,1996,6.15
Guatemala,GTM,1997,5.89
Guatemala,GTM,1998,5.65
Guatemala,GTM,1999,5.42
Guatemala,GTM,2000,5.21
Guatemala,GTM,2001,5
Guatemala,GTM,2002,4.8
Guatemala,GTM,2003,4.61
Guatemala,GTM,2004,4.43
Guatemala,GTM,2005,4.26
Guatemala,GTM,2006,4.1
Guatemala,GTM,2007,3.93
Guatemala,GTM,2008,3.78
Guatemala,GTM,2009,3.62
Guatemala,GTM,2010,3.48
Guatemala,GTM,2011,3.33
Guatemala,GTM,2012,3.2
Guatemala,GTM,2013,3.07
Guatemala,GTM,2014,2.94
Guatemala,GTM,2015,2.83
Guatemala,GTM,2016,2.72
Guatemala,GTM,2017,2.63
Guatemala,GTM,2018,2.54
Guatemala,GTM,2019,2.45
Guatemala,GTM,2020,2.37
Guatemala,GTM,2021,2.28
Guatemala,GTM,2022,2.21
Guatemala,GTM,2023,2.14
Guinea,GIN,1937,34.79
Guinea,GIN,1938,34.92
Guinea,GIN,1939,34.96
Guinea,GIN,1940,35.04
Guinea,GIN,1941,35.12
Guinea,GIN,1942,35.22
Guinea,GIN,1943,35.34
Guinea,GIN,1944,35.42
Guinea,GIN,1945,35.51
Guinea,GIN,1946,35.59
Guinea,GIN,1947,35.68
Guinea,GIN,1948,35.74
Guinea,GIN,1949,35.79
Guinea,GIN,1950,35.82
Guinea,GIN,1951,35.86
Guinea,GIN,1952,35.91
Guinea,GIN,1953,35.89
Guinea,GIN,1954,35.84
Guinea,GIN,1955,35.79
Guinea,GIN,1956,35.68
Guinea,GIN,1957,35.55
Guinea,GIN,1958,35.35
Guinea,GIN,1959,35.15
Guinea,GIN,1960,34.95
Guinea,GIN,1961,34.72
Guinea,GIN,1962,34.43
Guinea,GIN,1963,34.18
Guinea,GIN,1964,33.93
Guinea,GIN,1965,33.64
Guinea,GIN,1966,33.36
Guinea,GIN,1967,33.09
Guinea,GIN,1968,32.78
Guinea,GIN,1969,32.48
Guinea,GIN,1970,32.2
Guinea,GIN,1971,31.91
Guinea,GIN,1972,31.59
Guinea,GIN,1973,31.27
Guinea,GIN,1974,30.92
Guinea,GIN,1975,30.55
Guinea,GIN,1976,30.12
Guinea,GIN,1977,29.66
Guinea,GIN,1978,29.18
Guinea,GIN,1979,28.67
Guinea,GIN,1980,28.15
Guinea,GIN,1981,27.65
Guinea,GIN,1982,27.18
Guinea,GIN,1983,26.71
Guinea,GIN,1984,26.23
Guinea,GIN,1985,25.76
Guinea,GIN,1986,25.29
Guinea,GIN,1987,24.84
Guinea,GIN,1988,24.37
Guinea,GIN,1989,23.86
Guinea,GIN,1990,23.31
Guinea,GIN,1991,22.71
Guinea,GIN,1992,22.07
Guinea,GIN,1993,21.39
Guinea,GIN,1994,20.7
Guinea,GIN,1995,20
Guinea,GIN,1996,19.3
Guinea,GIN,1997,18.61
Guinea,GIN,1998,17.92
Guinea,GIN,1999,17.23
Guinea,GIN,2000,16.54
Guinea,GIN,2001,15.86
Guinea,GIN,2002,15.22
Guinea,GIN,2003,14.64
Guinea,GIN,2004,14.12
Guinea,GIN,2005,13.66
Guinea,GIN,2006,13.27
Guinea,GIN,2007,12.94
Guinea,GIN,2008,12.66
Guinea,GIN,2009,12.41
Guinea,GIN,2010,12.2
Guinea,GIN,2011,12.01
Guinea,GIN,2012,11.84
Guinea,GIN,2013,11.67
Guinea,GIN,2014,11.56
Guinea,GIN,2015,11.41
Guinea,GIN,2016,11.17
Guinea,GIN,2017,10.99
Guinea,GIN,2018,10.8
Guinea,GIN,2019,10.57
Guinea,GIN,2020,10.32
Guinea,GIN,2021,10.05
Guinea,GIN,2022,9.78
Guinea,GIN,2023,9.5
Guinea-Bissau,GNB,1950,28.61
Guinea-Bissau,GNB,1951,28.62
Guinea-Bissau,GNB,1952,28.64
Guinea-Bissau,GNB,1953,28.66
Guinea-Bissau,GNB,1954,28.69
Guinea-Bissau,GNB,1955,28.72
Guinea-Bissau,GNB,1956,28.71
Guinea-Bissau,GNB,1957,28.71
Guinea-Bissau,GNB,1958,28.69
Guinea-Bissau,GNB,1959,28.67
Guinea-Bissau,GNB,1960,28.65
Guinea-Bissau,GNB,1961,28.61
Guinea-Bissau,GNB,1962,28.55
Guinea-Bissau,GNB,1963,28.48
Guinea-Bissau,GNB,1964,28.35
Guinea-Bissau,GNB,1965,28.27
Guinea-Bissau,GNB,1966,28.19
Guinea-Bissau,GNB,1967,28.1
Guinea-Bissau,GNB,1968,27.97
Guinea-Bissau,GNB,1969,27.84
Guinea-Bissau,GNB,1970,27.68
Guinea-Bissau,GNB,1971,27.51
Guinea-Bissau,GNB,1972,27.32
Guinea-Bissau,GNB,1973,27.15
Guinea-Bissau,GNB,1974,26.96
Guinea-Bissau,GNB,1975,26.76
Guinea-Bissau,GNB,1976,26.56
Guinea-Bissau,GNB,1977,26.35
Guinea-Bissau,GNB,1978,26.13
Guinea-Bissau,GNB,1979,25.86
Guinea-Bissau,GNB,1980,25.58
Guinea-Bissau,GNB,1981,25.31
Guinea-Bissau,GNB,1982,25.04
Guinea-Bissau,GNB,1983,24.75
Guinea-Bissau,GNB,1984,24.46
Guinea-Bissau,GNB,1985,24.41
Guinea-Bissau,GNB,1986,23.95
Guinea-Bissau,GNB,1987,23.49
Guinea-Bissau,GNB,1988,23.07
Guinea-Bissau,GNB,1989,22.66
Guinea-Bissau,GNB,1990,22.23
Guinea-Bissau,GNB,1991,21.79
Guinea-Bissau,GNB,1992,21.34
Guinea-Bissau,GNB,1993,20.86
Guinea-Bissau,GNB,1994,20.41
Guinea-Bissau,GNB,1995,19.93
Guinea-Bissau,GNB,1996,19.43
Guinea-Bissau,GNB,1997,18.92
Guinea-Bissau,GNB,1998,18.42
Guinea-Bissau,GNB,1999,17.9
Guinea-Bissau,GNB,2000,17.38
Guinea-Bissau,GNB,2001,16.84
Guinea-Bissau,GNB,2002,16.28
Guinea-Bissau,GNB,2003,15.7
Guinea-Bissau,GNB,2004,15.11
Guinea-Bissau,GNB,2005,14.49
Guinea-Bissau,GNB,2006,13.86
Guinea-Bissau,GNB,2007,13.22
Guinea-Bissau,GNB,2008,12.61
Guinea-Bissau,GNB,2009,12
Guinea-Bissau,GNB,2010,11.42
Guinea-Bissau,GNB,2011,10.87
Guinea-Bissau,GNB,2012,10.37
Guinea-Bissau,GNB,2013,9.93
Guinea-Bissau,GNB,2014,9.53
Guinea-Bissau,GNB,2015,9.18
Guinea-Bissau,GNB,2016,8.84
Guinea-Bissau,GNB,2017,8.53
Guinea-Bissau,GNB,2018,8.21
Guinea-Bissau,GNB,2019,7.91
Guinea-Bissau,GNB,2020,7.66
Guinea-Bissau,GNB,2021,7.41
Guinea-Bissau,GNB,2022,7.16
Guinea-Bissau,GNB,2023,6.93
Guyana,GUY,1903,33.34
Guyana,GUY,1904,32.69
Guyana,GUY,1905,30.41
Guyana,GUY,1906,32.69
Guyana,GUY,1907,41.57
Guyana,GUY,1908,32.2
Guyana,GUY,1909,33.99
Guyana,GUY,1910,38.19
Guyana,GUY,1911,37.22
Guyana,GUY,1912,30.9
Guyana,GUY,1913,29.1
Guyana,GUY,1914,27.62
Guyana,GUY,1915,29.91
Guyana,GUY,1916,30.9
Guyana,GUY,1917,32.36
Guyana,GUY,1918,36.25
Guyana,GUY,1919,30.08
Guyana,GUY,1920,23.88
Guyana,GUY,1921,31.71
Guyana,GUY,1922,30.24
Guyana,GUY,1923,28.77
Guyana,GUY,1924,26.85
Guyana,GUY,1925,25.15
Guyana,GUY,1926,25.85
Guyana,GUY,1927,25.67
Guyana,GUY,1928,30.08
Guyana,GUY,1929,23.52
Guyana,GUY,1930,23.52
Guyana,GUY,1931,22.22
Guyana,GUY,1932,22.22
Guyana,GUY,1933,24.97
Guyana,GUY,1934,27.32
Guyana,GUY,1935,19.03
Guyana,GUY,1936,18.66
Guyana,GUY,1937,18.84
Guyana,GUY,1938,27
Guyana,GUY,1939,18.66
Guyana,GUY,1940,15.66
Guyana,GUY,1941,12.06
Guyana,GUY,1942,14.38
Guyana,GUY,1943,22.59
Guyana,GUY,1944,21.66
Guyana,GUY,1945,15.11
Guyana,GUY,1946,12.59
Guyana,GUY,1947,12.24
Guyana,GUY,1948,12.16
Guyana,GUY,1949,15.99
Guyana,GUY,1950,15.26
Guyana,GUY,1951,14.57
Guyana,GUY,1952,13.9
Guyana,GUY,1953,13.23
Guyana,GUY,1954,12.56
Guyana,GUY,1955,11.91
Guyana,GUY,1956,11.29
Guyana,GUY,1957,10.69
Guyana,GUY,1958,10.14
Guyana,GUY,1959,9.64
Guyana,GUY,1960,9.19
Guyana,GUY,1961,8.81
Guyana,GUY,1962,8.49
Guyana,GUY,1963,8.21
Guyana,GUY,1964,7.99
Guyana,GUY,1965,7.8
Guyana,GUY,1966,7.66
Guyana,GUY,1967,7.56
Guyana,GUY,1968,7.48
Guyana,GUY,1969,7.43
Guyana,GUY,1970,7.39
Guyana,GUY,1971,7.37
Guyana,GUY,1972,7.35
Guyana,GUY,1973,7.33
Guyana,GUY,1974,7.31
Guyana,GUY,1975,7.27
Guyana,GUY,1976,7.24
Guyana,GUY,1977,7.19
Guyana,GUY,1978,7.14
Guyana,GUY,1979,7.08
Guyana,GUY,1980,7.02
Guyana,GUY,1981,6.96
Guyana,GUY,1982,6.89
Guyana,GUY,1983,6.82
Guyana,GUY,1984,6.74
Guyana,GUY,1985,6.66
Guyana,GUY,1986,6.57
Guyana,GUY,1987,6.47
Guyana,GUY,1988,6.35
Guyana,GUY,1989,6.22
Guyana,GUY,1990,6.08
Guyana,GUY,1991,5.92
Guyana,GUY,1992,5.77
Guyana,GUY,1993,5.6
Guyana,GUY,1994,5.45
Guyana,GUY,1995,5.3
Guyana,GUY,1996,5.16
Guyana,GUY,1997,5.02
Guyana,GUY,1998,4.89
Guyana,GUY,1999,4.77
Guyana,GUY,2000,4.65
Guyana,GUY,2001,4.53
Guyana,GUY,2002,4.42
Guyana,GUY,2003,4.32
Guyana,GUY,2004,4.23
Guyana,GUY,2005,4.14
Guyana,GUY,2006,4.05
Guyana,GUY,2007,3.97
Guyana,GUY,2008,3.89
Guyana,GUY,2009,3.81
Guyana,GUY,2010,3.73
Guyana,GUY,2011,3.65
Guyana,GUY,2012,3.58
Guyana,GUY,2013,3.49
Guyana,GUY,2014,3.4
Guyana,GUY,2015,3.31
Guyana,GUY,2016,3.21
Guyana,GUY,2017,3.11
Guyana,GUY,2018,3.02
Guyana,GUY,2019,2.93
Guyana,GUY,2020,2.84
Guyana,GUY,2021,2.75
Guyana,GUY,2022,2.66
Guyana,GUY,2023,2.57
Haiti,HTI,1956,31.29
Haiti,HTI,1957,30.76
Haiti,HTI,1958,30.22
Haiti,HTI,1959,29.71
Haiti,HTI,1960,29.23
Haiti,HTI,1961,28.77
Haiti,HTI,1962,28.33
Haiti,HTI,1963,27.87
Haiti,HTI,1964,27.42
Haiti,HTI,1965,26.96
Haiti,HTI,1966,26.48
Haiti,HTI,1967,25.99
Haiti,HTI,1968,25.49
Haiti,HTI,1969,24.97
Haiti,HTI,1970,24.45
Haiti,HTI,1971,23.91
Haiti,HTI,1972,23.37
Haiti,HTI,1973,22.83
Haiti,HTI,1974,22.29
Haiti,HTI,1975,21.73
Haiti,HTI,1976,21.18
Haiti,HTI,1977,20.63
Haiti,HTI,1978,20.1
Haiti,HTI,1979,19.58
Haiti,HTI,1980,19.07
Haiti,HTI,1981,18.57
Haiti,HTI,1982,18.07
Haiti,HTI,1983,17.58
Haiti,HTI,1984,17.11
Haiti,HTI,1985,16.64
Haiti,HTI,1986,16.18
Haiti,HTI,1987,15.75
Haiti,HTI,1988,15.32
Haiti,HTI,1989,14.91
Haiti,HTI,1990,14.49
Haiti,HTI,1991,14.08
Haiti,HTI,1992,13.66
Haiti,HTI,1993,13.24
Haiti,HTI,1994,12.8
Haiti,HTI,1995,12.37
Haiti,HTI,1996,11.95
Haiti,HTI,1997,11.53
Haiti,HTI,1998,11.12
Haiti,HTI,1999,10.72
Haiti,HTI,2000,10.35
Haiti,HTI,2001,10
Haiti,HTI,2002,9.68
Haiti,HTI,2003,9.4
Haiti,HTI,2004,9.14
Haiti,HTI,2005,8.91
Haiti,HTI,2006,8.69
Haiti,HTI,2007,8.49
Haiti,HTI,2008,8.29
Haiti,HTI,2009,8.11
Haiti,HTI,2010,13.67
Haiti,HTI,2011,7.74
Haiti,HTI,2012,7.56
Haiti,HTI,2013,7.38
Haiti,HTI,2014,7.19
Haiti,HTI,2015,6.99
Haiti,HTI,2016,6.79
Haiti,HTI,2017,6.61
Haiti,HTI,2018,6.42
Haiti,HTI,2019,6.23
Haiti,HTI,2020,6.04
Haiti,HTI,2021,5.85
Haiti,HTI,2022,5.69
Haiti,HTI,2023,5.51
High-income countries,,1980,2.06
High-income countries,,1981,1.98
High-income countries,,1982,1.9
High-income countries,,1983,1.83
High-income countries,,1984,1.76
High-income countries,,1985,1.7
High-income countries,,1986,1.64
High-income countries,,1987,1.59
High-income countries,,1988,1.52
High-income countries,,1989,1.45
High-income countries,,1990,1.38
High-income countries,,1991,1.32
High-income countries,,1992,1.26
High-income countries,,1993,1.21
High-income countries,,1994,1.16
High-income countries,,1995,1.11
High-income countries,,1996,1.07
High-income countries,,1997,1.02
High-income countries,,1998,0.99
High-income countries,,1999,0.95
High-income countries,,2000,0.91
High-income countries,,2001,0.89
High-income countries,,2002,0.86
High-income countries,,2003,0.83
High-income countries,,2004,0.81
High-income countries,,2005,0.78
High-income countries,,2006,0.75
High-income countries,,2007,0.73
High-income countries,,2008,0.7
High-income countries,,2009,0.68
High-income countries,,2010,0.66
High-income countries,,2011,0.65
High-income countries,,2012,0.63
High-income countries,,2013,0.62
High-income countries,,2014,0.6
High-income countries,,2015,0.58
High-income countries,,2016,0.57
High-income countries,,2017,0.55
High-income countries,,2018,0.53
High-income countries,,2019,0.52
High-income countries,,2020,0.51
High-income countries,,2021,0.5
High-income countries,,2022,0.5
High-income countries,,2023,0.5
Honduras,HND,1956,23.59
Honduras,HND,1957,22.84
Honduras,HND,1958,22.09
Honduras,HND,1959,21.37
Honduras,HND,1960,20.69
Honduras,HND,1961,20.02
Honduras,HND,1962,19.37
Honduras,HND,1963,18.74
Honduras,HND,1964,18.12
Honduras,HND,1965,17.51
Honduras,HND,1966,16.91
Honduras,HND,1967,16.31
Honduras,HND,1968,15.74
Honduras,HND,1969,15.16
Honduras,HND,1970,14.59
Honduras,HND,1971,14.04
Honduras,HND,1972,13.49
Honduras,HND,1973,12.94
Honduras,HND,1974,14.91
Honduras,HND,1975,11.9
Honduras,HND,1976,11.39
Honduras,HND,1977,10.89
Honduras,HND,1978,10.41
Honduras,HND,1979,9.94
Honduras,HND,1980,9.48
Honduras,HND,1981,9.05
Honduras,HND,1982,8.62
Honduras,HND,1983,8.2
Honduras,HND,1984,7.81
Honduras,HND,1985,7.43
Honduras,HND,1986,7.07
Honduras,HND,1987,6.73
Honduras,HND,1988,6.4
Honduras,HND,1989,6.1
Honduras,HND,1990,5.81
Honduras,HND,1991,5.54
Honduras,HND,1992,5.29
Honduras,HND,1993,5.06
Honduras,HND,1994,4.84
Honduras,HND,1995,4.64
Honduras,HND,1996,4.44
Honduras,HND,1997,4.25
Honduras,HND,1998,6.49
Honduras,HND,1999,3.9
Honduras,HND,2000,3.73
Honduras,HND,2001,3.57
Honduras,HND,2002,3.41
Honduras,HND,2003,3.26
Honduras,HND,2004,3.11
Honduras,HND,2005,2.98
Honduras,HND,2006,2.86
Honduras,HND,2007,2.75
Honduras,HND,2008,2.65
Honduras,HND,2009,2.55
Honduras,HND,2010,2.46
Honduras,HND,2011,2.37
Honduras,HND,2012,2.28
Honduras,HND,2013,2.2
Honduras,HND,2014,2.12
Honduras,HND,2015,2.05
Honduras,HND,2016,1.98
Honduras,HND,2017,1.91
Honduras,HND,2018,1.84
Honduras,HND,2019,1.78
Honduras,HND,2020,1.72
Honduras,HND,2021,1.66
Honduras,HND,2022,1.6
Honduras,HND,2023,1.55
Hungary,HUN,1852,37.22
Hungary,HUN,1853,42.71
Hungary,HUN,1854,42.87
Hungary,HUN,1855,43.52
Hungary,HUN,1856,39.8
Hungary,HUN,1857,41.41
Hungary,HUN,1858,39.97
Hungary,HUN,1859,40.45
Hungary,HUN,1864,41.57
Hungary,HUN,1865,36.41
Hungary,HUN,1891,42.06
Hungary,HUN,1892,44.66
